
 PEER Ground Motion Database, Time Series Search Report -- NGA-West2 -- 2021-09-08


 -- Summary of PEER Ground Motion Database Search Criteria --
Magnitude Min:, 7.5
Magnitude Max:, 7.8
Rrup Min (km):, -1.0e-06
Rrup Max (km):, 99999
Rjb Min (km):, 100.0
Rjb Max (km):, 1000.0
Vs30 Min (m/sec):, -1.0e-06
Vs30 Max (m/sec):, 99999
D9-95 Min (sec):, -1.0e-06
D9-95 Max (sec):, 99999
Scale Factor Min:, -1.0e-06
Scale Factor Max:, 99999
Period Array:, 
Weight Array:, 
Record Sequence Number:, 
Earthquake Name:, chi-chi
Station Name:, 
User-Defined Maximum Number of Records:, 
Pulse:, 1
Damping Ratio:, 0.05
Scaling Method:, No Scaling
Suite Average:, Arithmetic
Single-Period-Scaling Period (sec):, 
Component:, SRSS
Fault Type:, All Types


 -- Summary of Metadata of Selected Records --
Result ID, Spectral Ordinate, Record Sequence Number, Mean Squared Error, Scale Factor, Tp-Pulse Period (sec), 5-75% Duration (sec), 5-95% Duration (sec), Arias Intensity (m/sec), Earthquake Name, Year, Station Name, Magnitude, Mechanism, Rjb (km), Rrup (km), Vs30 (m/sec), Lowest Useable Frequency (Hz), Initial-search Scale Factor, Horizontal-1 Acc. Filename, Horizontal-2 Acc. Filename, Vertical Acc. Filename
61, SRSS, 1453, -, 1.0, -, 12.1, 29.3, 0.1, "Chi-Chi_ Taiwan", 1999, "TAP087", 7.62, Reverse Oblique, 101.7, 102.56, 573.04, 0.0375, 1.0, RSN1453_CHICHI_TAP087-E.AT2, RSN1453_CHICHI_TAP087-N.AT2 , RSN1453_CHICHI_TAP087-V.AT2  
62, SRSS, 1454, -, 1.0, -, 18.5, 29.1, 0.4, "Chi-Chi_ Taiwan", 1999, "TAP090", 7.62, Reverse Oblique, 103.65, 105.56, 324.38, 0.0375, 1.0, RSN1454_CHICHI_TAP090-N.AT2, RSN1454_CHICHI_TAP090-E.AT2 , RSN1454_CHICHI_TAP090-V.AT2  
63, SRSS, 1455, -, 1.0, -, 11.3, 32.7, 0.2, "Chi-Chi_ Taiwan", 1999, "TAP094", 7.62, Reverse Oblique, 107.88, 108.95, 416.34, 0.0375, 1.0, RSN1455_CHICHI_TAP094-N.AT2, RSN1455_CHICHI_TAP094-E.AT2 , RSN1455_CHICHI_TAP094-V.AT2  
64, SRSS, 1456, -, 1.0, -, 11.8, 21.0, 0.5, "Chi-Chi_ Taiwan", 1999, "TAP095", 7.62, Reverse Oblique, 107.8, 109.0, 206.24, 0.0375, 1.0, RSN1456_CHICHI_TAP095-N.AT2, RSN1456_CHICHI_TAP095-E.AT2 , RSN1456_CHICHI_TAP095-V.AT2  
65, SRSS, 1458, -, 1.0, -, 19.8, 27.7, 0.1, "Chi-Chi_ Taiwan", 1999, "TAP098", 7.62, Reverse Oblique, 106.11, 107.75, 538.69, 0.025, 1.0, RSN1458_CHICHI_TAP098-N.AT2, RSN1458_CHICHI_TAP098-E.AT2 , RSN1458_CHICHI_TAP098-V.AT2  
66, SRSS, 1460, -, 1.0, -, 9.8, 15.5, 0.6, "Chi-Chi_ Taiwan", 1999, "TAP103", 7.62, Reverse Oblique, 114.28, 116.02, 429.49, 0.0375, 1.0, RSN1460_CHICHI_TAP103-E.AT2, RSN1460_CHICHI_TAP103-N.AT2 , RSN1460_CHICHI_TAP103-V.AT2  
67, SRSS, 1571, -, 1.0, -, 25.3, 36.2, 0.0, "Chi-Chi_ Taiwan", 1999, "TTN016", 7.62, Reverse Oblique, 121.45, 123.09, 826.15, 0.05, 1.0, RSN1571_CHICHI_TTN016-E.AT2, RSN1571_CHICHI_TTN016-N.AT2 , RSN1571_CHICHI_TTN016-V.AT2  

 These records were obtained from the NGA-West2 On-Line Ground-Motion Database Tool
 These records are UNSCALED, AS RECORDED
 Filename Extension: 
   ,AT2 = Acceleration
   ,VT2 = Velocity
   ,DT2 = Displacement
 The users of the NGA-West2 databases, flatfiles, models and reports are requested to acknowledge the Pacific Earthquake Engineering Research Center (PEER) in their work and publications.

 -- Scaled Spectra used in Search & Scaling --
Period (sec),Arithmetic Mean pSa (g),Arithmetic Mean + Sigma pSa (g),Arithmetic Mean - Sigma pSa (g),RSN-1307 SRSS pSa (g),RSN-1341 SRSS pSa (g),RSN-1352 SRSS pSa (g),RSN-1353 SRSS pSa (g),RSN-1354 SRSS pSa (g),RSN-1355 SRSS pSa (g),RSN-1357 SRSS pSa (g),RSN-1359 SRSS pSa (g),RSN-1363 SRSS pSa (g),RSN-1364 SRSS pSa (g),RSN-1365 SRSS pSa (g),RSN-1366 SRSS pSa (g),RSN-1367 SRSS pSa (g),RSN-1368 SRSS pSa (g),RSN-1369 SRSS pSa (g),RSN-1370 SRSS pSa (g),RSN-1371 SRSS pSa (g),RSN-1372 SRSS pSa (g),RSN-1373 SRSS pSa (g),RSN-1374 SRSS pSa (g),RSN-1378 SRSS pSa (g),RSN-1379 SRSS pSa (g),RSN-1381 SRSS pSa (g),RSN-1382 SRSS pSa (g),RSN-1383 SRSS pSa (g),RSN-1385 SRSS pSa (g),RSN-1388 SRSS pSa (g),RSN-1389 SRSS pSa (g),RSN-1390 SRSS pSa (g),RSN-1393 SRSS pSa (g),RSN-1394 SRSS pSa (g),RSN-1395 SRSS pSa (g),RSN-1398 SRSS pSa (g),RSN-1399 SRSS pSa (g),RSN-1404 SRSS pSa (g),RSN-1410 SRSS pSa (g),RSN-1411 SRSS pSa (g),RSN-1412 SRSS pSa (g),RSN-1413 SRSS pSa (g),RSN-1414 SRSS pSa (g),RSN-1416 SRSS pSa (g),RSN-1417 SRSS pSa (g),RSN-1418 SRSS pSa (g),RSN-1429 SRSS pSa (g),RSN-1430 SRSS pSa (g),RSN-1432 SRSS pSa (g),RSN-1434 SRSS pSa (g),RSN-1435 SRSS pSa (g),RSN-1438 SRSS pSa (g),RSN-1439 SRSS pSa (g),RSN-1440 SRSS pSa (g),RSN-1441 SRSS pSa (g),RSN-1443 SRSS pSa (g),RSN-1445 SRSS pSa (g),RSN-1446 SRSS pSa (g),RSN-1447 SRSS pSa (g),RSN-1448 SRSS pSa (g),RSN-1449 SRSS pSa (g),RSN-1450 SRSS pSa (g),RSN-1451 SRSS pSa (g),RSN-1453 SRSS pSa (g),RSN-1454 SRSS pSa (g),RSN-1455 SRSS pSa (g),RSN-1456 SRSS pSa (g),RSN-1458 SRSS pSa (g),RSN-1460 SRSS pSa (g),RSN-1571 SRSS pSa (g)
0.01,0.06489078,0.13388309,0.03145143,0.03411751,0.03600219,0.02727516,0.03317874,0.03499446,0.03949954,0.07982606,0.04090355,0.0512686,0.04719623,0.03281641,0.01244735,0.03120814,0.0124774,0.0141719,0.01094606,0.01526695,0.0222005,0.0512603,0.03230082,0.01259096,0.01282036,0.02220536,0.03356088,0.04397181,0.05340236,0.04004496,0.04140223,0.05148285,0.0332925,0.02643959,0.03733615,0.04238479,0.03846645,0.04503575,0.16856835,0.15366141,0.12266832,0.12922712,0.09620071,0.11258088,0.11682719,0.12959902,0.10748659,0.13118498,0.09939387,0.13840487,0.13041709,0.05028984,0.05046738,0.04746116,0.08819755,0.04455614,0.09688489,0.04542044,0.05868313,0.03414128,0.0379018,0.07252085,0.04829244,0.09196285,0.16481583,0.10620214,0.16878497,0.08396717,0.2147471,0.01237035
0.02,0.06510629,0.13465806,0.03147847,0.03416045,0.0360419,0.0273284,0.03321741,0.03503361,0.03951547,0.07991673,0.04095039,0.05128221,0.04722027,0.03282762,0.01246483,0.03122989,0.01248764,0.01418094,0.0109544,0.01527465,0.02221371,0.05127242,0.03230857,0.01259961,0.01282351,0.02225544,0.03360849,0.04404407,0.05350406,0.04006384,0.04142351,0.05150379,0.03330597,0.02644983,0.03734879,0.04240065,0.03852643,0.04627415,0.16891401,0.15388924,0.12304383,0.12932241,0.09623998,0.11266813,0.11693835,0.1297254,0.10766195,0.13149197,0.09965366,0.13855508,0.13107922,0.05033299,0.05051157,0.04751039,0.08830118,0.04461669,0.09701432,0.04551378,0.05880279,0.03418369,0.03805353,0.07278773,0.04836507,0.09213053,0.16495894,0.10623603,0.17629988,0.08399706,0.21492781,0.01238075
0.022,0.06530323,0.13557959,0.03145393,0.03417119,0.03605224,0.02734122,0.03321662,0.03504488,0.03953056,0.07994906,0.04096255,0.05128406,0.04722448,0.03283038,0.01246985,0.03123621,0.01249084,0.0141836,0.01095661,0.01527752,0.02221762,0.0512754,0.03231088,0.01260452,0.01282438,0.02227261,0.03362396,0.04407436,0.05353258,0.04007023,0.04143183,0.05151131,0.0333099,0.02645282,0.03735254,0.0424077,0.03855428,0.04674334,0.16890842,0.15430086,0.12316357,0.12934951,0.09625067,0.11269254,0.11699758,0.12975829,0.10774642,0.13166199,0.09970257,0.13859622,0.13123523,0.05036996,0.05051964,0.0475254,0.08832946,0.04463427,0.09701157,0.04554582,0.05882286,0.03419882,0.03810655,0.07306,0.04847159,0.09219601,0.1649842,0.10627831,0.18629997,0.08443965,0.2149825,0.01238357
0.025,0.06549171,0.13647104,0.03142911,0.03419786,0.03606683,0.02737009,0.03331376,0.03506941,0.0395583,0.07998935,0.04098297,0.05128791,0.04723184,0.03283147,0.0124805,0.0312467,0.01249495,0.01418773,0.01096048,0.01528141,0.0222242,0.05127515,0.03231438,0.01260448,0.01282548,0.02230035,0.03364281,0.0441247,0.05359283,0.04007303,0.04144361,0.05152479,0.03331615,0.02645742,0.03735769,0.04241337,0.03858144,0.04729457,0.16952934,0.1550597,0.12350672,0.12932732,0.0962643,0.11273785,0.11704571,0.12981948,0.10792574,0.13178011,0.09976344,0.13867723,0.13161798,0.05043508,0.05055289,0.04754456,0.08838362,0.04466444,0.09739023,0.04562963,0.05878002,0.03422392,0.03803306,0.07337681,0.04838626,0.09228816,0.16496105,0.10631295,0.19432465,0.08420733,0.21508905,0.01238765
0.029,0.0654949,0.13611531,0.03151432,0.03422176,0.03609924,0.02742633,0.03336616,0.03509589,0.03961987,0.0800529,0.04097677,0.0513038,0.04725296,0.03284168,0.0124908,0.03126308,0.01250542,0.0141935,0.01096666,0.01528703,0.0222338,0.05129057,0.03231994,0.01260733,0.01282785,0.02234536,0.03367944,0.04420339,0.05366044,0.04009015,0.0414251,0.05154088,0.03332537,0.02646352,0.03736564,0.04242225,0.03855713,0.04858374,0.16961392,0.15541021,0.12391395,0.12945049,0.09630174,0.11270304,0.11737685,0.12992377,0.10803214,0.13175543,0.09995193,0.13876858,0.13181303,0.05038834,0.05055395,0.04757241,0.08846709,0.04472229,0.0972718,0.04573858,0.05926981,0.03424935,0.03803277,0.07306475,0.04850431,0.09248108,0.16524749,0.10646036,0.18875963,0.08477888,0.21527818,0.01239609
0.03,0.06546694,0.13584887,0.03154918,0.03422758,0.03610536,0.02744332,0.03332056,0.03510715,0.03964906,0.08007872,0.04099995,0.05131475,0.04726174,0.03284166,0.01249345,0.03126756,0.01250917,0.01419547,0.01096856,0.015288,0.02223662,0.0512928,0.03232144,0.01261458,0.01282907,0.02236448,0.03369188,0.04424511,0.05366906,0.0400999,0.04143227,0.05154977,0.03332863,0.02646575,0.03736867,0.04242334,0.03853542,0.04889266,0.1697408,0.15527219,0.12395375,0.12954301,0.0963106,0.11270349,0.11737231,0.12993471,0.10799544,0.1316192,0.10002975,0.13872693,0.13184593,0.05045616,0.050562,0.04758606,0.08849378,0.0447372,0.09731892,0.04579255,0.05942976,0.03425245,0.03805262,0.07322409,0.04852821,0.09254165,0.16531076,0.10646878,0.18554676,0.0847841,0.2153185,0.01239899
0.032,0.06548914,0.13565745,0.03161513,0.03424706,0.0361272,0.02746263,0.03326129,0.03512653,0.03968159,0.08011994,0.04104524,0.05134222,0.04727746,0.03284384,0.01249948,0.03127709,0.01251499,0.01420185,0.01097174,0.01528993,0.02224272,0.0512933,0.03232464,0.01262344,0.01283042,0.02236717,0.03370859,0.04435575,0.0537005,0.04010896,0.04147179,0.05155845,0.03333262,0.026472,0.03737485,0.04242779,0.03851992,0.05011866,0.16970928,0.15552749,0.1244043,0.12969076,0.09632719,0.11271153,0.11720757,0.13001714,0.10801233,0.1316116,0.10018625,0.13861631,0.13227377,0.05050018,0.05057876,0.04761179,0.08853308,0.04475979,0.09742699,0.04593627,0.0596572,0.03427572,0.03811478,0.07475543,0.0483796,0.09266494,0.1652701,0.10648103,0.18235801,0.08424718,0.21540321,0.01240112
0.035,0.06557785,0.13566763,0.03169846,0.03429511,0.0361472,0.02748514,0.03344888,0.03517499,0.03972771,0.08016791,0.04106283,0.05140142,0.04730799,0.03285795,0.0125127,0.03129266,0.0125193,0.01420416,0.01097854,0.01529763,0.02225334,0.05130247,0.03233026,0.01261182,0.01283155,0.02240993,0.03375134,0.04434444,0.05376976,0.0401202,0.04150283,0.05157118,0.03333952,0.0264748,0.037384,0.0424415,0.03878038,0.05054504,0.17006118,0.15621361,0.12456421,0.12971497,0.09633305,0.11275313,0.11734917,0.1301867,0.1081476,0.13218974,0.10023064,0.13902118,0.13432955,0.05044655,0.05061537,0.04763151,0.08860831,0.04477453,0.09806391,0.04619289,0.05954618,0.03430463,0.03815705,0.07644965,0.04850295,0.09264082,0.16522825,0.10656416,0.17863183,0.08466328,0.21554272,0.01241024
0.036,0.06560453,0.13576603,0.03170126,0.03430709,0.03614746,0.02749919,0.03347634,0.03518751,0.0397326,0.08019096,0.04104481,0.05140665,0.0473033,0.03286459,0.01251805,0.03129815,0.01251889,0.01420639,0.01098057,0.01529995,0.02225571,0.05130906,0.03233228,0.01261637,0.01283182,0.02243885,0.03377336,0.04425758,0.05379941,0.04013579,0.04150282,0.05157973,0.03334507,0.02647809,0.03738884,0.04242926,0.03868988,0.05031377,0.17010323,0.1564466,0.12437215,0.12970548,0.09634348,0.11286553,0.11748559,0.13021671,0.10833884,0.13206148,0.10050804,0.1392315,0.13518445,0.05045292,0.05063354,0.0476434,0.08864356,0.04477724,0.09834545,0.04626271,0.05953364,0.03432199,0.03820887,0.07618138,0.04852063,0.09262232,0.16542812,0.10664892,0.17850784,0.08443723,0.21559357,0.01241691
0.04,0.06570175,0.13592908,0.03175715,0.03433928,0.03612511,0.02760017,0.03348718,0.03521594,0.03958034,0.08035161,0.04117035,0.05145048,0.04729489,0.03289461,0.01253519,0.03131716,0.01253486,0.01421247,0.01099196,0.01530879,0.02226682,0.05132793,0.03234038,0.01261896,0.01283878,0.02260518,0.03381009,0.04455076,0.05394137,0.04015438,0.04154101,0.0515836,0.0333701,0.02649069,0.03739462,0.04249033,0.03893887,0.05064104,0.16960017,0.15800157,0.12447475,0.12972077,0.09641559,0.11348983,0.11734287,0.13003276,0.10826378,0.13310436,0.10129143,0.13957583,0.13671359,0.05053299,0.05074531,0.04769662,0.0887544,0.04479942,0.0984482,0.0461532,0.05945456,0.034435,0.03829716,0.0756113,0.04886854,0.09255851,0.16631184,0.10692974,0.17624756,0.08454826,0.21584748,0.01243444
0.042,0.06576677,0.13613295,0.03177238,0.03426934,0.03616174,0.02766717,0.03336464,0.03518059,0.03967514,0.08045151,0.04129661,0.05152287,0.04732826,0.03288963,0.0125537,0.031332,0.01254193,0.01422732,0.01099757,0.01531085,0.02227323,0.05134099,0.03234405,0.01266421,0.01284237,0.02262086,0.03382549,0.04459005,0.05400569,0.04016302,0.04153853,0.05159455,0.03337411,0.02650285,0.03740572,0.04251733,0.03896817,0.05215433,0.16983866,0.15846523,0.12361374,0.12959613,0.09639202,0.11368632,0.11765357,0.1303788,0.1085321,0.13356769,0.10072915,0.13937455,0.1368683,0.05072203,0.05082344,0.04767381,0.08883682,0.04485117,0.09796227,0.04608686,0.05956905,0.03446436,0.038323,0.07530959,0.04887344,0.09254413,0.16625873,0.10695467,0.17835033,0.08417091,0.21596917,0.01243683
0.044,0.0658196,0.13610067,0.03183099,0.034238,0.0362346,0.02774885,0.03327019,0.03517286,0.03970774,0.0805037,0.04146688,0.0515703,0.04737005,0.03287624,0.01258363,0.03135013,0.01255346,0.01422639,0.01100291,0.01531684,0.02228163,0.05134255,0.03234938,0.01269654,0.01283912,0.02258597,0.03385415,0.04465668,0.05408365,0.04018876,0.04159322,0.05162694,0.03337875,0.026494,0.03741442,0.04252175,0.03914255,0.05356118,0.16954276,0.15702859,0.1245914,0.12959693,0.0964641,0.1137702,0.11821431,0.13059203,0.10912487,0.13362281,0.10095382,0.13950785,0.13545982,0.05077735,0.05085162,0.04769238,0.08891037,0.04492975,0.09775008,0.0461814,0.05976238,0.03450782,0.03834832,0.07573923,0.04889621,0.09269868,0.16664516,0.10666399,0.17853921,0.08429372,0.21601248,0.01243929
0.045,0.06588014,0.13614303,0.03187965,0.03423624,0.03627167,0.02775641,0.03323532,0.03519166,0.03971679,0.08054238,0.04157053,0.05154769,0.04738221,0.03288768,0.01259382,0.03135727,0.0125565,0.01422454,0.01100528,0.01531967,0.02228523,0.05134903,0.03235213,0.01270118,0.01283665,0.02260412,0.033852,0.04474716,0.05415072,0.04018614,0.04161978,0.05164351,0.03338363,0.02649505,0.0374225,0.04250409,0.03919872,0.0547408,0.16915721,0.15645539,0.12499065,0.12971067,0.09645607,0.11376469,0.11836798,0.13061346,0.10911607,0.13381075,0.10126716,0.13965773,0.13484651,0.05075562,0.05088023,0.04772074,0.08895687,0.04496893,0.09803671,0.04621082,0.06005896,0.03452212,0.03837786,0.07689003,0.04880838,0.09266705,0.16692148,0.10651488,0.17908767,0.08451651,0.21595454,0.0124375
0.046,0.06595377,0.13628786,0.031917,0.03422823,0.03629593,0.02774589,0.03325316,0.03521107,0.03971699,0.08058889,0.04168207,0.05156123,0.04738709,0.03289741,0.01259697,0.03136315,0.0125533,0.01422537,0.01100826,0.01532161,0.02228898,0.05135741,0.03235465,0.01270892,0.0128369,0.02265245,0.03384501,0.04481608,0.05421705,0.04017426,0.04164176,0.05164396,0.03338752,0.02650407,0.03743036,0.04248772,0.03927423,0.05575717,0.1690441,0.15588963,0.12481292,0.12978649,0.09647275,0.11374313,0.11846214,0.13067491,0.10931189,0.1341244,0.10143903,0.13978587,0.13555291,0.05069966,0.05084971,0.04774837,0.08900227,0.04499558,0.09816865,0.04622478,0.06025006,0.03453791,0.03836136,0.07774446,0.04865878,0.09252645,0.16740976,0.1066944,0.17982016,0.08476299,0.21589505,0.01243681
0.048,0.06610455,0.13662667,0.03198359,0.03428215,0.03633073,0.02773239,0.03326471,0.03521856,0.03966412,0.0806547,0.04184892,0.05160229,0.04735814,0.0329018,0.01260072,0.03137638,0.0125449,0.01423545,0.01101779,0.01532435,0.02229722,0.05135814,0.03235911,0.01274192,0.01284355,0.02273525,0.03388634,0.04484224,0.05427804,0.04019849,0.04166431,0.05163391,0.0333912,0.02652311,0.03744008,0.04249839,0.0394736,0.05643117,0.1693149,0.15567418,0.12361557,0.1297475,0.09641199,0.11359493,0.11862985,0.13091889,0.10935329,0.13470868,0.10098856,0.14006182,0.13919178,0.0507501,0.05086011,0.0477968,0.08905468,0.04504313,0.09829492,0.04616249,0.06057983,0.03457775,0.03840858,0.08068856,0.04875742,0.09268503,0.1674171,0.1070965,0.18076254,0.08499362,0.21586612,0.01244335
0.05,0.0663686,0.13706756,0.03213591,0.03437878,0.03636863,0.02774176,0.03327114,0.03521684,0.03960564,0.08062802,0.04195666,0.05155313,0.04735631,0.03291087,0.01262823,0.03139354,0.01255193,0.01425074,0.01102167,0.01532966,0.02230211,0.05134153,0.03236256,0.01274047,0.01284843,0.02283327,0.03397463,0.04471135,0.05429857,0.04021992,0.04165965,0.0516069,0.03340725,0.02653323,0.03744309,0.04254913,0.03960537,0.06076531,0.16990273,0.15639976,0.12425102,0.12963984,0.09649578,0.11344686,0.11845677,0.1310255,0.10889056,0.13505545,0.10084118,0.14050519,0.1438577,0.05101409,0.05102392,0.04786863,0.08907545,0.04508034,0.09860269,0.0461597,0.06030811,0.0345587,0.03848526,0.0868157,0.04906814,0.09280692,0.16735384,0.10724939,0.17979548,0.0851211,0.21571238,0.0124619
0.055,0.0664756,0.13667213,0.03233289,0.03450648,0.03648361,0.02783945,0.03338798,0.03542363,0.03969808,0.08038379,0.04194008,0.0517481,0.04746704,0.03291823,0.01261395,0.03143632,0.01257449,0.01428919,0.01105228,0.01535426,0.02231832,0.05132095,0.03238162,0.01278032,0.01286339,0.02304257,0.03422581,0.04534214,0.05467018,0.04027394,0.04168672,0.05168243,0.03347814,0.02656857,0.03747628,0.04260342,0.03897294,0.06871959,0.17097235,0.15508076,0.12480153,0.1298611,0.09669882,0.11335119,0.11868575,0.13086623,0.10968957,0.13493972,0.10215337,0.14146655,0.14199415,0.05117244,0.05083943,0.04799217,0.0889859,0.04526341,0.09969424,0.046305,0.05996574,0.0347043,0.03842873,0.08625299,0.04932413,0.09315093,0.1671182,0.10758254,0.17279192,0.0853758,0.21629963,0.01253228
0.06,0.06684783,0.1372761,0.03255215,0.03491888,0.03652375,0.02802425,0.03351244,0.03575257,0.03981449,0.08105288,0.0422984,0.05175525,0.04749214,0.03284605,0.01289886,0.03149767,0.01261404,0.01432562,0.01107984,0.01537547,0.02233214,0.05134975,0.03239439,0.01276331,0.01284959,0.02357237,0.03425254,0.04568958,0.05478886,0.04031346,0.04172526,0.05170863,0.03348903,0.02668489,0.03748945,0.04251812,0.0389502,0.08324626,0.17113592,0.1567065,0.12471823,0.13031137,0.0968181,0.11336178,0.119296,0.13169065,0.1108504,0.13634186,0.10403454,0.14128548,0.13678416,0.05086194,0.05100151,0.04820557,0.08948278,0.04537141,0.09817135,0.04667446,0.06006548,0.03475889,0.03828977,0.08530351,0.04934949,0.09364925,0.16912911,0.10762034,0.17456587,0.0852827,0.21720909,0.01257669
0.065,0.06734711,0.1386021,0.03272414,0.03499497,0.03668043,0.02810092,0.0335333,0.03632134,0.03981651,0.08038995,0.04219667,0.05177048,0.04760903,0.03300576,0.01306674,0.03154116,0.01267496,0.01433169,0.01110415,0.01536927,0.02237231,0.05150136,0.032411,0.01271914,0.01284357,0.02289917,0.03442639,0.04585351,0.05533758,0.0404397,0.04167878,0.05172405,0.03356743,0.02674765,0.0375161,0.04260044,0.03939422,0.10256847,0.17015922,0.15876696,0.12436762,0.13062826,0.0969369,0.11398884,0.12014315,0.13180656,0.10954293,0.13764155,0.10533892,0.14082112,0.14155509,0.05074493,0.05110705,0.04862826,0.08979748,0.04564171,0.10036117,0.04736098,0.0603143,0.03485319,0.0394552,0.07662706,0.04936782,0.09432797,0.16900048,0.10717263,0.17935734,0.08608785,0.21869147,0.01255449
0.067,0.06769885,0.13941971,0.03287293,0.03493458,0.03675694,0.02826769,0.03352017,0.03632134,0.03980222,0.08021186,0.04195904,0.0518986,0.04760821,0.03309057,0.01308664,0.03154223,0.01272268,0.01434973,0.01109829,0.01537701,0.02239695,0.05152151,0.03242324,0.01277746,0.01285266,0.02305421,0.0345105,0.04606439,0.05550642,0.0405195,0.04167022,0.05179988,0.03360376,0.026788,0.03751467,0.04274641,0.03994253,0.11884873,0.17070258,0.15807685,0.12399144,0.13044052,0.09706129,0.11420794,0.12021466,0.13161418,0.11032891,0.13780696,0.10513165,0.14059437,0.14515832,0.0508282,0.05099976,0.04877902,0.09005189,0.04585447,0.10106935,0.04779896,0.06015709,0.0349767,0.03950718,0.0759572,0.04938583,0.09436614,0.16992732,0.10720761,0.17842534,0.08640205,0.21916773,0.01254254
0.07,0.06819187,0.14082815,0.0330199,0.03483242,0.03671969,0.02840072,0.03351492,0.03639578,0.0396317,0.08086761,0.04197612,0.05192789,0.0476241,0.03318244,0.01301066,0.03156031,0.01274543,0.01437528,0.01111175,0.01541197,0.0224209,0.05150088,0.03244146,0.01280746,0.01284985,0.02312304,0.0346807,0.04612026,0.05530956,0.0405447,0.04166929,0.0518697,0.03363658,0.02684198,0.0374722,0.04280865,0.04054472,0.14835269,0.17029299,0.15611963,0.1244789,0.13101099,0.09674968,0.11432918,0.12044807,0.13125085,0.1097271,0.13703303,0.10620837,0.1400247,0.14759883,0.05084353,0.05097292,0.04880883,0.09021499,0.04604485,0.10229428,0.04853907,0.06030792,0.03528979,0.03919717,0.07541853,0.04901304,0.09454526,0.17134209,0.10808937,0.17457075,0.08714815,0.22010822,0.01255078
0.075,0.06894781,0.14311284,0.03321715,0.03475434,0.03666449,0.02866152,0.03346863,0.03666276,0.03981762,0.08258971,0.04199165,0.05186081,0.04774612,0.03329058,0.013011,0.03165035,0.01279766,0.01442626,0.01118081,0.0154052,0.02242915,0.05154725,0.03244807,0.01282948,0.01287894,0.02361107,0.03530104,0.04636292,0.05550829,0.04039389,0.04156252,0.0518275,0.03360876,0.02687134,0.03747539,0.04316751,0.04259551,0.17592185,0.17072273,0.15714438,0.12652783,0.13188856,0.09733676,0.11510506,0.12096851,0.13194619,0.10951473,0.1364957,0.10649517,0.14010046,0.15280278,0.05143163,0.05110373,0.04875302,0.08973762,0.04615236,0.10534182,0.04916341,0.06257362,0.03527764,0.03920363,0.07548544,0.04921719,0.09511394,0.16972944,0.10930722,0.17132892,0.08773352,0.22080742,0.01267272
0.08,0.06885259,0.14189037,0.03341086,0.03489349,0.03699648,0.02906088,0.03368441,0.0366461,0.04034987,0.08387538,0.04153488,0.05180497,0.04772363,0.03338313,0.01349871,0.03174448,0.01284291,0.01461501,0.01129526,0.01538397,0.02239031,0.05148106,0.03248077,0.01295609,0.01287965,0.02401908,0.03515376,0.04697215,0.0553851,0.04054908,0.04166823,0.05191519,0.03374169,0.02680006,0.03756288,0.04348119,0.0425977,0.15523726,0.17010077,0.16016367,0.12738945,0.13235531,0.09746184,0.11605453,0.1214576,0.1337249,0.1108285,0.13767388,0.1066505,0.14099505,0.14226293,0.05219129,0.05125397,0.04951601,0.09026752,0.04602385,0.1042158,0.04904167,0.06596026,0.03541871,0.04010082,0.07533991,0.04969184,0.09533155,0.17019999,0.10996366,0.17426761,0.08616636,0.22171127,0.01273795
0.085,0.06867391,0.14061147,0.03353998,0.03576075,0.03730777,0.02911183,0.03395517,0.03639009,0.0402909,0.08448924,0.04185254,0.05201607,0.04772439,0.03348211,0.01372838,0.03166741,0.01273463,0.01465124,0.01131805,0.01542863,0.02242868,0.05149919,0.03251013,0.01299602,0.01285916,0.02460162,0.0345094,0.04707748,0.05669771,0.04081973,0.0418193,0.05198032,0.03385574,0.02675269,0.03761677,0.04288167,0.04208608,0.13405943,0.17128169,0.16119721,0.12608433,0.13152902,0.09750533,0.11622758,0.12124791,0.1336854,0.11399935,0.13643501,0.10738324,0.14198207,0.13984324,0.05293924,0.05190186,0.04981283,0.09127098,0.04593437,0.09954565,0.04844857,0.06652713,0.0357113,0.04138192,0.07580211,0.05007051,0.09751522,0.16988379,0.11077952,0.17320948,0.08914401,0.22112703,0.01278474
0.09,0.06871261,0.14035137,0.03364002,0.03611006,0.03778634,0.02882682,0.03398266,0.03730335,0.04074412,0.0854592,0.04205627,0.05230714,0.04801625,0.03356486,0.01351586,0.03165092,0.01288906,0.0144963,0.01138869,0.01550505,0.02239111,0.05159364,0.03252627,0.0131112,0.01289604,0.02569,0.03470891,0.04841846,0.05806198,0.0408199,0.04219254,0.0518495,0.03380412,0.02682709,0.0377558,0.04288647,0.04234057,0.10237732,0.17132198,0.15973275,0.12605643,0.13059061,0.09755605,0.11684792,0.12018394,0.13331452,0.11996585,0.14285427,0.10595846,0.14264958,0.14455727,0.05332521,0.05219699,0.05003902,0.09122391,0.04648092,0.10465012,0.05049286,0.06467049,0.03603894,0.04263551,0.07457105,0.05112218,0.09811158,0.16718494,0.10916148,0.17993393,0.09059504,0.22100607,0.01286122
