Non-Linear
Intensity #,Name,# Demand Vectors,Modeling Dispersion,SA(T),SA(T1),MAFE
2,Story Drift Ratio,6,1,0.00346955,0.00347314,0.00346762,0.00347383,0.00347036,0.00347076,0.00346778,0.00347009,0.00346035,0.00346756
2,Story Drift Ratio,6,2,0.00417283,0.00416955,0.00416226,0.00416681,0.0041721,0.00415954,0.0041656,0.00416934,0.00416743,0.00416738
2,Story Drift Ratio,7,1,0.00337426,0.00337198,0.00337339,0.00336748,0.0033721,0.00337343,0.00337376,0.00337812,0.00337051,0.00336998
2,Story Drift Ratio,7,2,0.00397827,0.00398085,0.00398095,0.00397558,0.00398546,0.0039748,0.00398012,0.00397753,0.00398036,0.00398369
2,Story Drift Ratio,8,1,0.00332747,0.00332336,0.00332175,0.00332494,0.00331592,0.00333087,0.00332815,0.00332118,0.00332962,0.00332569
2,Story Drift Ratio,8,2,0.00386752,0.00386638,0.00386887,0.00386301,0.00387073,0.00386249,0.00386465,0.00386653,0.00386986,0.00386701
2,Story Drift Ratio,9,1,0.00286566,0.00286473,0.0028655,0.00286884,0.00286243,0.00286535,0.00286428,0.00286186,0.00286426,0.0028691
2,Story Drift Ratio,9,2,0.00350928,0.00351147,0.00351033,0.00350713,0.00350724,0.00351137,0.00350526,0.00350352,0.00350873,0.00350918
2,Acceleration,1,1,0.357645,0.357207,0.357539,0.357907,0.357817,0.358145,0.357557,0.357175,0.357963,0.357689
2,Acceleration,1,2,0.353631,0.353107,0.353098,0.353321,0.353183,0.353422,0.35304,0.353583,0.353574,0.353723
2,Acceleration,2,1,0.50076,0.500628,0.500275,0.50076,0.500806,0.500486,0.500454,0.501064,0.500877,0.500041
2,Acceleration,2,2,0.6697,0.668967,0.6702,0.669216,0.669313,0.668864,0.668784,0.669998,0.67031,0.670696
2,Acceleration,3,1,0.392782,0.393122,0.392889,0.393179,0.393506,0.392345,0.392744,0.392641,0.393262,0.393383
2,Acceleration,3,2,0.595944,0.59468,0.594093,0.594209,0.594504,0.595613,0.595387,0.59512,0.595398,0.59506
2,Acceleration,4,1,0.396095,0.395761,0.395946,0.396679,0.396487,0.396983,0.396427,0.396749,0.395885,0.396174
2,Acceleration,4,2,0.546028,0.545295,0.546018,0.546484,0.545734,0.545973,0.546753,0.545162,0.545761,0.544659
2,Acceleration,5,1,0.391593,0.390813,0.390857,0.391974,0.391847,0.391441,0.391556,0.391391,0.391326,0.391474
2,Acceleration,5,2,0.548782,0.549351,0.548644,0.54943,0.549139,0.548124,0.547597,0.548209,0.548174,0.548622
2,Acceleration,6,1,0.425383,0.425725,0.426226,0.425479,0.426235,0.426064,0.425772,0.426001,0.425569,0.425563
2,Acceleration,6,2,0.614519,0.613754,0.613831,0.614051,0.614284,0.615208,0.613348,0.614927,0.614883,0.6145
2,Acceleration,7,1,0.503676,0.504108,0.504688,0.505066,0.505693,0.503858,0.504462,0.504043,0.505018,0.503812
2,Acceleration,7,2,0.760877,0.759343,0.760041,0.75985,0.761983,0.761379,0.759873,0.761037,0.759451,0.75939
2,Acceleration,8,1,0.462076,0.461133,0.46116,0.461262,0.461146,0.461276,0.46152,0.461592,0.461114,0.461303
2,Acceleration,8,2,0.727002,0.727177,0.726981,0.727886,0.727117,0.725064,0.726036,0.725592,0.72625,0.725723
2,Acceleration,9,1,0.575791,0.575097,0.576235,0.575913,0.575963,0.576444,0.574844,0.576936,0.577048,0.575302
2,Acceleration,9,2,0.877609,0.877207,0.876658,0.876593,0.876628,0.876836,0.878522,0.87652,0.877801,0.877478
2,Acceleration,10,1,0.949819,0.951937,0.949718,0.949149,0.949988,0.950346,0.950509,0.95162,0.951651,0.950178
2,Acceleration,10,2,1.57685,1.57271,1.57715,1.57723,1.57411,1.57365,1.57305,1.57208,1.57454,1.57544
2,Residual Drift,,,4.02075e-05,4.01948e-05,4.02113e-05,4.01864e-05,4.02162e-05,4.01257e-05,4.03099e-05,4.02027e-05,4.01914e-05,4.01411e-05
3,Story Drift Ratio,1,1,0.00216478,0.00216618,0.00216488,0.00216877,0.00216215,0.00216275,0.00216913,0.00215799,0.0021617,0.00216132
3,Story Drift Ratio,1,2,0.00325716,0.00325401,0.00324958,0.00325085,0.00324777,0.00324979,0.0032456,0.00324959,0.00325172,0.00324953
3,Story Drift Ratio,2,1,0.00199108,0.00199533,0.00199636,0.00199477,0.00199235,0.00199441,0.00199575,0.00199289,0.00199145,0.00199314
